"Duration,""Start Time"",""Profile Name"",""Country"",""Bookmark"",""Latest Bookmark"",""Supplemental Video Type"",""Attributes"",""Device Type"",""Title""";;;
"00:24:40,""2026-01-14 09:56:25"",""Ryan"",""BR (Brazil)"",""00:25:20"",""00:25:20"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 14 (episódio 14)""";;
"00:06:17,""2026-01-14 09:50:04"",""Ryan"",""BR (Brazil)"",""00:23:53"",""00:23:53"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 13 (episódio 13)""";;;
"00:00:07,""2026-01-14 09:49:50"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Magic Camp_hook_01""";;
"00:00:05,""2026-01-14 09:49:31"",""Ryan"",""BR (Brazil)"",""00:00:05"",""00:00:05"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""O Date Perfeito""";;
"00:00:03,""2026-01-14 02:05:32"",""Ryan"",""BR (Brazil)"",""00:00:03"",""00:00:03"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""O Babá:  1: Acho que podemos, sim, mudar o mundo (episódio 1)""";;
"00:00:22,""2026-01-14 02:04:50"",""Ryan"",""BR (Brazil)"",""00:00:22"",""00:00:22"",""TEASER_TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""O Babá (Teaser): O Babá""";;
"00:00:05,""2026-01-14 02:04:33"",""Ryan"",""BR (Brazil)"",""00:00:05"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: A Paris Errada""";;
"00:00:20,""2026-01-14 02:04:08"",""Ryan"",""BR (Brazil)"",""00:00:20"",""00:00:20"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Cheaper by the Dozen_hook_03""";;
"00:00:08,""2026-01-14 02:03:47"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Zoe e Raven: Temporada 2 (Trailer)""";;
"00:00:16,""2026-01-14 02:03:17"",""Ryan"",""BR (Brazil)"",""00:00:16"",""00:00:16"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Unbroken_hook_primary_16x9_backfill""";;
"00:00:04,""2026-01-14 02:03:06"",""Ryan"",""BR (Brazil)"",""00:00:04"",""00:00:04"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Jurassic World - CLM 18""";;
"00:00:08,""2026-01-14 02:02:55"",""Ryan"",""BR (Brazil)"",""00:00:08"",""00:00:08"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 2 (Clipe): Criando Dion""";;
"00:00:12,""2026-01-14 02:02:14"",""Ryan"",""BR (Brazil)"",""00:00:12"",""00:00:12"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 2 (Clipe 6): Casamento às Cegas: Alemanha""";;
"00:00:13,""2026-01-14 02:01:42"",""Ryan"",""BR (Brazil)"",""00:00:13"",""00:00:13"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""How to Train Your Dragon_hook_primary_16x9""";;
"00:00:14,""2026-01-14 02:00:47"",""Ryan"",""BR (Brazil)"",""00:00:14"",""00:00:14"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 2 (Trailer): Turbulências de Verão""";;
"00:00:09,""2026-01-14 02:00:21"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 3 (Clipe): Ilhados com a Sogra""";;
"00:00:10,""2026-01-14 02:00:01"",""Ryan"",""BR (Brazil)"",""00:00:10"",""00:00:10"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: De Férias com Você""";;
"00:00:17,""2026-01-14 01:59:36"",""Ryan"",""BR (Brazil)"",""00:00:17"",""00:00:17"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 1 (Trailer): D1ÁR10S""";;
"00:00:05,""2026-01-14 01:59:27"",""Ryan"",""BR (Brazil)"",""00:00:05"",""00:00:05"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 1 (Trailer): Os Donos do Jogo""";;
"00:00:04,""2026-01-14 01:58:47"",""Ryan"",""BR (Brazil)"",""00:00:04"",""00:00:04"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 4 (Trailer): Manifest""";;
"00:00:08,""2026-01-14 01:58:35"",""Ryan"",""BR (Brazil)"",""00:00:08"",""00:00:08"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Caçadores de Demônios – Temporada 2: O contra-ataque (Trailer)""";;
"00:00:10,""2026-01-14 01:58:15"",""Ryan"",""BR (Brazil)"",""00:00:10"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: Love and Wine""";;
"00:01:21,""2026-01-14 01:56:50"",""Ryan"",""BR (Brazil)"",""00:01:21"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: A Última Aventura: Nos Bastidores de Stranger Things 5""";;
"00:00:09,""2026-01-14 01:56:32"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""O Menino que Descobriu o Vento (Trailer)""";;
"00:00:10,""2026-01-14 01:56:09"",""Ryan"",""BR (Brazil)"",""00:00:10"",""00:00:10"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""O Date Perfeito (Trailer)""";;
"00:00:09,""2026-01-14 01:55:55"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: Enola Holmes 2""";;
"00:00:05,""2026-01-14 01:55:31"",""Ryan"",""BR (Brazil)"",""00:00:05"",""00:00:05"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 1 (Trailer): O Píer""";;
"00:00:09,""2026-01-14 01:55:19"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 6 (Trailer): Lucifer""";;
"00:00:15,""2026-01-14 01:54:58"",""Ryan"",""BR (Brazil)"",""00:00:15"",""00:00:15"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 1 (Trailer): Para Sempre""";;
"00:00:08,""2026-01-14 01:54:46"",""Ryan"",""BR (Brazil)"",""00:00:08"",""00:00:08"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: Arremessando Alto""";;
"00:00:53,""2026-01-14 01:53:50"",""Ryan"",""BR (Brazil)"",""00:00:53"",""00:00:53"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 1 (Clipe): Maria, a Caprichosa""";;
"00:00:05,""2026-01-14 01:53:40"",""Ryan"",""BR (Brazil)"",""00:00:05"",""00:00:05"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Minissérie (Trailer): Desobedientes""";;
"00:00:07,""2026-01-14 01:53:25"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 3 (Trailer): Locke & Key""";;
"00:00:34,""2026-01-14 01:52:29"",""Ryan"",""BR (Brazil)"",""00:00:34"",""00:00:34"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: Enola Holmes""";;
"00:00:20,""2026-01-14 01:51:49"",""Ryan"",""BR (Brazil)"",""00:00:20"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Fim do Mundo (Trailer)""";;
"00:00:02,""2026-01-14 01:51:12"",""Ryan"",""BR (Brazil)"",""00:22:48"",""00:22:48"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""De Volta aos 15: Temporada 1: <3 (episódio 6)""";;
"00:00:16,""2026-01-14 01:50:47"",""Ryan"",""BR (Brazil)"",""00:00:16"",""00:00:16"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: Já Fui Famoso""";;
"00:01:34,""2026-01-14 01:49:09"",""Ryan"",""BR (Brazil)"",""00:01:34"",""00:01:34"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 3 (Trailer): De Volta aos 15""";;
"00:00:04,""2026-01-14 01:48:56"",""Ryan"",""BR (Brazil)"",""00:00:04"",""00:00:04"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Kart Nervoso (Trailer)""";;
"00:00:21,""2026-01-14 01:47:55"",""Ryan"",""BR (Brazil)"",""00:00:21"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 2 (Trailer): Turbulências de Verão""";;
"00:00:44,""2026-01-14 01:47:03"",""Ryan"",""BR (Brazil)"",""00:00:44"",""00:00:44"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 2 (Clipe): D1ÁR10S""";;
"00:00:08,""2026-01-14 01:46:50"",""Ryan"",""BR (Brazil)"",""00:00:08"",""00:00:08"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""RIV4LIDADES: Temporada 1: Episódio 1 (episódio 1)""";;
"00:00:05,""2026-01-14 01:46:27"",""Ryan"",""BR (Brazil)"",""00:00:05"",""00:00:05"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Machos Alfa: Temporada 1: Em desconstrução (episódio 1)""";;
"00:00:05,""2026-01-14 01:46:18"",""Ryan"",""BR (Brazil)"",""00:00:05"",""00:00:05"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 3 (Clipe 2): Machos Alfa""";;
"00:00:11,""2026-01-14 01:46:02"",""Ryan"",""BR (Brazil)"",""00:00:11"",""00:00:11"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 1 (Clipe 3): RIV4LIDADES""";;
"01:37:09,""2026-01-13 16:10:38"",""Ryan"",""BR (Brazil)"",""01:53:03"",""01:53:03"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Aquaman 2: O Reino Perdido""";;
"00:15:54,""2026-01-13 15:53:40"",""Ryan"",""BR (Brazil)"",""00:15:54"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Aquaman 2: O Reino Perdido""";;;
"00:00:07,""2026-01-13 15:52:51"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""TRAILER"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Temporada 8 (Trailer): Elite""";;
"00:17:00,""2026-01-13 03:13:16"",""Ryan"",""BR (Brazil)"",""00:17:37"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 13 (episódio 13)""";;
"00:22:07,""2026-01-13 02:51:05"",""Ryan"",""BR (Brazil)"",""00:22:47"",""00:22:47"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 12 (episódio 12)""";;;
"00:22:00,""2026-01-13 02:29:01"",""Ryan"",""BR (Brazil)"",""00:22:39"",""00:22:39"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 11 (episódio 11)""";;;
"00:24:56,""2026-01-13 02:04:00"",""Ryan"",""BR (Brazil)"",""00:25:31"",""00:25:31"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 10 (episódio 10)""";;
"00:23:58,""2026-01-13 01:39:59"",""Ryan"",""BR (Brazil)"",""00:24:38"",""00:24:38"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 9 (episódio 9)""";;;
"00:11:58,""2026-01-13 01:27:55"",""Ryan"",""BR (Brazil)"",""00:24:54"",""00:24:54"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 8 (episódio 8)""";;
"00:00:11,""2026-01-13 01:27:07"",""Ryan"",""BR (Brazil)"",""00:00:17"",""Not latest view"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Elite: Temporada 1: Sábado à noite (episódio 3)""";;;
"00:01:36,""2026-01-13 01:23:39"",""Ryan"",""BR (Brazil)"",""00:47:42"",""00:47:42"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Elite: Temporada 1: Desejo (episódio 2)""";;;
"00:01:04,""2026-01-13 01:20:22"",""Ryan"",""BR (Brazil)"",""00:54:18"",""00:54:18"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Elite: Temporada 1: Bem-vindos (episódio 1)""";;;
"00:00:01,""2026-01-13 01:18:26"",""Ryan"",""BR (Brazil)"",""00:00:01"",""00:00:01"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Sex/Life: Temporada 1: Na estação de metrô à meia-noite (episódio 2)""";;
"00:00:01,""2026-01-13 01:18:03"",""Ryan"",""BR (Brazil)"",""00:00:01"",""00:00:01"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Me Chama de Bruna: Temporada 1: Episódio 1 (episódio 1)""";;
"00:00:01,""2026-01-13 01:17:04"",""Ryan"",""BR (Brazil)"",""00:00:01"",""00:00:01"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Minha Vida com a Família Walter: Temporada 1: Bem-vinda ao Colorado (episódio 1)""";;
"00:00:04,""2026-01-13 01:16:56"",""Ryan"",""BR (Brazil)"",""00:00:04"",""00:00:04"",""TEASER_TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 2 (Teaser): Minha Vida com a Família Walter""";;
"00:00:13,""2026-01-13 01:16:22"",""Ryan"",""BR (Brazil)"",""00:00:13"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Trailer: De Férias com Você""";;
"00:24:34,""2026-01-11 21:23:22"",""Ryan"",""BR (Brazil)"",""00:25:19"",""00:25:19"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""De Férias com Você""";;;
"00:00:04,""2026-01-11 21:23:15"",""Ryan"",""BR (Brazil)"",""00:00:04"",""Not latest view"",""TRAILER"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: De Férias com Você""";;
"00:00:09,""2026-01-11 21:22:57"",""Ryan"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Hunters: Season 1_hook_primary""";;
"00:00:53,""2026-01-11 21:21:23"",""Ryan"",""BR (Brazil)"",""00:00:53"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""De Férias com Você""";;;
"00:00:13,""2026-01-11 21:21:07"",""Ryan"",""BR (Brazil)"",""00:00:13"",""Not latest view"",""TRAILER"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: De Férias com Você""";;
"00:00:57,""2026-01-11 15:59:01"",""Ryan"",""BR (Brazil)"",""00:00:57"",""Not latest view"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Soldado_hook_primary_16x9""";;
"00:00:06,""2026-01-11 15:58:51"",""Ryan"",""BR (Brazil)"",""00:00:06"",""Not latest view"",""TRAILER"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: De Férias com Você""";;
"00:00:04,""2026-01-11 14:56:55"",""Ryan"",""BR (Brazil)"",""00:00:04"",""00:00:04"",""TRAILER"",""Autoplayed: user action: None";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Trailer: Procura-se Gonker""";;
"00:00:08,""2026-01-11 14:56:33"",""Ryan"",""BR (Brazil)"",""00:00:08"",""00:00:08"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Catch Me If You Can_hook_05_16x9""";;
"00:15:09,""2026-01-11 13:39:52"",""Ryan"",""BR (Brazil)"",""00:15:09"",""00:15:09"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Prenda-Me Se for Capaz""";;;
"00:00:17,""2026-01-11 13:39:30"",""Ryan"",""BR (Brazil)"",""00:00:17"",""Not latest view"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Catch Me If You Can_hook_05_16x9""";;
"00:12:53,""2026-01-11 13:21:24"",""Ryan"",""BR (Brazil)"",""00:12:58"",""Not latest view"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 8 (episódio 8)""";;;
"00:25:26,""2026-01-11 12:55:55"",""Ryan"",""BR (Brazil)"",""00:26:05"",""00:26:05"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 7 (episódio 7)""";;
"00:26:14,""2026-01-11 12:29:37"",""Ryan"",""BR (Brazil)"",""00:26:19"",""00:26:19"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 6 (episódio 6)""";;;
"00:24:42,""2026-01-11 12:04:52"",""Ryan"",""BR (Brazil)"",""00:25:22"",""00:25:22"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 5 (episódio 5)""";;;
"00:26:30,""2026-01-11 11:38:18"",""Ryan"",""BR (Brazil)"",""00:27:11"",""00:27:11"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 4 (episódio 4)""";;;
"00:16:43,""2026-01-11 11:21:28"",""Ryan"",""BR (Brazil)"",""00:23:33"",""00:23:33"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 3 (episódio 3)""";;
"00:06:14,""2026-01-11 03:07:24"",""Ryan"",""BR (Brazil)"",""00:06:52"",""Not latest view"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 3 (episódio 3)""";;;
"00:26:31,""2026-01-11 02:40:47"",""Ryan"",""BR (Brazil)"",""00:26:36"",""00:26:36"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 2 (episódio 2)""";;;
"00:50:46,""2026-01-11 01:49:57"",""Ryan"",""BR (Brazil)"",""00:50:47"",""00:50:47"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 1 (episódio 1)""";;;
"00:00:09,""2026-01-11 01:49:17"",""Ryan"",""BR (Brazil)"",""00:00:09"",""Not latest view"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""D1ÁR10S: Temporada 1: Episódio 4 (episódio 4)""";;
"00:00:10,""2026-01-11 01:48:35"",""Ryan"",""BR (Brazil)"",""00:00:10"",""00:00:10"",""TRAILER"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Temporada 1 (Trailer): RIV4LIDADES""";;
"00:00:07,""2026-01-11 01:48:18"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Hunters: Season 1_hook_03""";;
"00:01:47,""2026-01-11 01:42:35"",""Ryan"",""BR (Brazil)"",""01:25:11"",""01:25:11"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""A Vida Imoral de um Casal Ideal""";;
"00:00:02,""2026-01-11 01:42:06"",""Ryan"",""BR (Brazil)"",""00:00:02"",""00:00:02"","""",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Sexo, Sangue &  Realeza: Temporada 1: Os Bolenas apostam alto (episódio 1)""";;
"00:03:25,""2026-01-11 01:36:41"",""Ryan"",""BR (Brazil)"",""00:23:09"",""00:23:09"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Sintonia: Temporada 4: Salva meu irmão (episódio 1)""";;
"00:00:51,""2026-01-11 01:33:54"",""Ryan"",""BR (Brazil)"",""00:42:01"",""00:42:01"","""","""",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Sintonia: Temporada 3: O começo do fim (episódio 6)""";;;
"00:00:16,""2026-01-11 01:32:00"",""Ryan"",""BR (Brazil)"",""00:47:22"",""00:47:22"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Sintonia: Temporada 3: Saidinha de banco (episódio 5)""";;
"00:00:05,""2026-01-11 01:31:42"",""Ryan"",""BR (Brazil)"",""00:01:17"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Sintonia: Temporada 3: Saidinha de banco (episódio 5)""";;
"00:00:06,""2026-01-11 01:31:00"",""Ryan"",""BR (Brazil)"",""00:00:06"",""00:00:06"",""HOOK"",""Autoplayed: user action: None";" "",""MStar PureTurnkey51 Express luck 4K Smart TV"",""Maze Runner: The Scorch Trials_hook_primary_16x9_backfill""";;
"00:11:35,""2026-01-11 01:21:34"",""Ryan"",""BR (Brazil)"",""00:18:36"",""00:18:36"","""","""",""Samsung CE 2020 Kant-S2 DTV Smart TV"",""Haikyuu!!: Haikyu!! II: Acima (episódio 11)""";;;
"01:58:55,""2026-01-10 22:22:50"",""Ryan"",""BR (Brazil)"",""02:09:25"",""02:09:25"","""",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Jogador Nº 1""";;
"00:00:13,""2026-01-10 22:17:31"",""Ryan"",""BR (Brazil)"",""00:10:36"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Jogador Nº 1""";;;
"00:00:39,""2026-01-10 22:16:44"",""Ryan"",""BR (Brazil)"",""00:10:25"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Jogador Nº 1""";;;
"00:09:51,""2026-01-10 22:06:14"",""Ryan"",""BR (Brazil)"",""00:09:51"",""Not latest view"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Jogador Nº 1""";;;
"00:00:21,""2026-01-10 22:03:13"",""Kids"",""BR (Brazil)"",""00:00:21"",""00:00:21"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Abominable_​​hook_primary_backfill""";;
"00:11:55,""2026-01-10 21:49:36"",""Kids"",""BR (Brazil)"",""00:11:55"",""00:11:55"","""","""",""Samsung CE 2024 Kant-SU2e Q60D TV"",""O Grinch""";;;
"00:00:12,""2026-01-10 21:49:21"",""Kids"",""BR (Brazil)"",""00:00:12"",""00:00:12"",""HOOK"",""Autoplayed: user action: User_Interaction";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Dr. Seuss' The Grinch_hook_primary_16x9_backfill""";;
"00:00:09,""2026-01-10 21:49:01"",""Kids"",""BR (Brazil)"",""00:00:09"",""00:00:09"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Sonic the Hedgehog 3_hook_primary""";;
"00:00:07,""2026-01-10 21:48:47"",""Kids"",""BR (Brazil)"",""00:00:07"",""00:00:07"",""HOOK"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Diary of a Wimpy Kid_hook_04""";;
"00:11:59,""2026-01-10 20:52:20"",""Ryan"",""BR (Brazil)"",""00:36:55"",""00:36:55"","""",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Dr. House: Temporada 1: Fidelity (episódio 7)""";;
"00:01:42,""2026-01-10 03:05:20"",""Ryan"",""BR (Brazil)"",""00:01:42"",""00:01:42"",""TRAILER"",""Autoplayed: user action: None";" "",""Samsung CE 2024 Kant-SU2e Q60D TV"",""Trailer: Quero Você""";;
