Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,Title
00:00:08,25-01-2026,Extra,BR (Brazil),00:00:08,00:00:08,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,THEMIDNIGHTSKY_CLIP_CLIFFHANGER
00:00:07,25-01-2026,Extra,BR (Brazil),00:00:07,00:00:07,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: Era uma vez um sonho
00:00:06,25-01-2026,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Não Olhe para Cima (Clipe): Não Olhe para Cima
00:01:16,25-01-2026,Extra,BR (Brazil),00:01:16,00:01:16,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Tale of The Princess Kaguya_hook_02_16x9
00:00:05,25-01-2026,Extra,BR (Brazil),00:00:05,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Não Olhe para Cima (Clipe): Não Olhe para Cima
00:00:06,25-01-2026,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,A Sociedade da Neve (Clipe 2): A Sociedade da Neve
00:00:32,25-01-2026,Extra,BR (Brazil),00:00:32,00:00:32,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Mães Paralelas (Clipe): Mães Paralelas
00:00:12,25-01-2026,Extra,BR (Brazil),00:00:12,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Trailer): Take That
00:18:01,25-01-2026,Extra,BR (Brazil),00:22:12,00:22:12,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 2: Um novo rugido (episódio 1)
00:01:33,25-01-2026,Extra,BR (Brazil),00:23:41,00:23:41,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A ascensão do Herói de Escudo (episódio 25)
00:00:05,25-01-2026,Extra,BR (Brazil),00:10:58,00:10:58,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Guardiões de outro mundo (episódio 24)
00:07:41,25-01-2026,Extra,BR (Brazil),00:20:50,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A ascensão do Herói de Escudo (episódio 25)
00:00:20,25-01-2026,Extra,BR (Brazil),00:22:42,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Guardiões de outro mundo (episódio 24)
00:09:19,25-01-2026,Extra,BR (Brazil),00:11:06,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A ascensão do Herói de Escudo (episódio 25)
00:01:02,25-01-2026,Extra,BR (Brazil),00:22:17,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Guardiões de outro mundo (episódio 24)
00:02:48,25-01-2026,Extra,BR (Brazil),00:21:06,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Guardiões de outro mundo (episódio 24)
00:13:43,25-01-2026,Extra,BR (Brazil),00:18:18,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Guardiões de outro mundo (episódio 24)
00:19:29,25-01-2026,Extra,BR (Brazil),00:22:12,00:22:12,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Arquipélago de Cal Mira (episódio 23)
00:08:23,25-01-2026,Extra,BR (Brazil),00:21:38,00:21:38,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O conselho dos quatro Heróis (episódio 22)
00:00:06,25-01-2026,Extra,BR (Brazil),00:00:03,00:00:03,TEASER_TRAILER,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,A Jornada do Herói
00:00:06,25-01-2026,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,Temporada 1 (Clipe): Patinando no Amor
00:09:22,25-01-2026,Extra,BR (Brazil),00:11:05,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O conselho dos quatro Heróis (episódio 22)
00:02:22,25-01-2026,Extra,BR (Brazil),00:22:46,00:22:46,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O retorno triunfante de Naofumi (episódio 21)
00:05:50,24-01-2026,Extra,BR (Brazil),00:19:55,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O retorno triunfante de Naofumi (episódio 21)
00:00:03,24-01-2026,Extra,BR (Brazil),00:00:03,00:00:03,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Batalha entre o bem e o mal (episódio 20)
00:12:41,24-01-2026,Extra,BR (Brazil),00:13:49,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O retorno triunfante de Naofumi (episódio 21)
00:13:35,24-01-2026,Extra,BR (Brazil),00:22:07,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Batalha entre o bem e o mal (episódio 20)
00:13:35,24-01-2026,Extra,BR (Brazil),00:22:07,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Batalha entre o bem e o mal (episódio 20)
00:13:58,24-01-2026,Extra,BR (Brazil),00:22:11,00:22:11,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Os quatro Heróis Cardinais (episódio 19)
00:02:19,24-01-2026,Extra,BR (Brazil),00:05:58,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Os quatro Heróis Cardinais (episódio 19)
00:00:08,24-01-2026,Extra,BR (Brazil),00:19:24,00:19:24,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Uma conspiração interligada (episódio 18)
00:01:41,24-01-2026,Extra,BR (Brazil),00:03:33,Not latest view,,Autoplayed: user action: None; ,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Os quatro Heróis Cardinais (episódio 19)
00:17:40,24-01-2026,Extra,BR (Brazil),00:22:07,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Uma conspiração interligada (episódio 18)
00:07:24,24-01-2026,Extra,BR (Brazil),00:21:18,00:21:18,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A promessa feita (episódio 17)
00:08:35,24-01-2026,Extra,BR (Brazil),00:11:47,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A promessa feita (episódio 17)
00:13:39,24-01-2026,Extra,BR (Brazil),00:21:27,00:21:27,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A rainha dos filoliais (episódio 16)
00:06:24,24-01-2026,Extra,BR (Brazil),00:22:08,00:22:08,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Raphtalia (episódio 15)
00:03:14,24-01-2026,Extra,BR (Brazil),00:22:08,00:22:08,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Memória perpétua (episódio 14)
00:00:48,24-01-2026,Extra,BR (Brazil),00:15:40,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Memória perpétua (episódio 14)
00:02:00,24-01-2026,Extra,BR (Brazil),00:14:55,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Memória perpétua (episódio 14)
00:06:43,24-01-2026,Extra,BR (Brazil),00:11:27,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Memória perpétua (episódio 14)
00:15:44,24-01-2026,Extra,BR (Brazil),00:22:13,00:22:13,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O Diabo de Escudo (episódio 13)
00:20:04,24-01-2026,Extra,BR (Brazil),00:22:08,00:22:08,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O invasor sombrio (episódio 12)
00:14:50,24-01-2026,Extra,BR (Brazil),00:22:08,00:22:08,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A segunda onda (episódio 11)
00:16:15,24-01-2026,Extra,BR (Brazil),00:22:07,00:22:07,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: No meio da confusão (episódio 10)
00:11:59,24-01-2026,Extra,BR (Brazil),00:22:07,00:22:07,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Melty (episódio 9)
00:01:44,24-01-2026,Extra,BR (Brazil),00:22:13,00:22:13,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Escudo amaldiçoado (episódio 8)
00:10:53,24-01-2026,Extra,BR (Brazil),00:17:30,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Escudo amaldiçoado (episódio 8)
00:02:22,24-01-2026,Extra,BR (Brazil),00:21:51,00:21:51,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O Salvador do Deus Pássaro (episódio 7)
00:01:18,24-01-2026,Extra,BR (Brazil),00:18:37,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O Salvador do Deus Pássaro (episódio 7)
00:13:50,24-01-2026,Extra,BR (Brazil),00:17:27,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O Salvador do Deus Pássaro (episódio 7)
00:03:10,24-01-2026,Extra,BR (Brazil),00:22:09,00:22:09,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Um novo camarada (episódio 6)
00:13:29,24-01-2026,Extra,BR (Brazil),00:17:36,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Dr. House: Temporada 5: Emancipation (episódio 8)
00:17:11,24-01-2026,Extra,BR (Brazil),00:19:00,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Um novo camarada (episódio 6)
00:19:10,24-01-2026,Extra,BR (Brazil),00:22:07,00:22:07,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Filo (episódio 5)
00:11:58,24-01-2026,Extra,BR (Brazil),00:23:41,00:23:41,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Canção de ninar da madrugada (episódio 4)
00:17:20,24-01-2026,Extra,BR (Brazil),00:22:07,00:22:07,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: Onda de catástrofe (episódio 3)
00:07:19,24-01-2026,Extra,BR (Brazil),00:22:54,00:22:54,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A garota (episódio 2)
00:06:49,24-01-2026,Extra,BR (Brazil),00:12:32,Not latest view,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: A garota (episódio 2)
00:11:08,24-01-2026,Extra,BR (Brazil),00:43:42,00:43:42,,,DefaultWidevineAndroidPhone,The Rising of the Shield Hero: Temporada 1: O Herói de Escudo (episódio 1)
00:01:52,24-01-2026,Extra,BR (Brazil),00:06:22,00:06:22,,,DefaultWidevineAndroidPhone,Black Clover: Black Clover: A promessa dos meninos (episódio 2)
00:00:16,24-01-2026,Extra,BR (Brazil),00:22:08,00:22:08,,,DefaultWidevineAndroidPhone,Black Clover: Black Clover: Asta e Yuno (episódio 1)
00:01:24,23-01-2026,Extra,BR (Brazil),00:03:19,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Emancipation (episódio 8)
00:36:13,23-01-2026,Extra,BR (Brazil),00:43:19,00:43:19,,,Chrome OS (Cadmium),Dr. House: Temporada 5: The Itch (episódio 7)
00:01:21,23-01-2026,Extra,BR (Brazil),00:43:19,00:43:19,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Joy (episódio 6)
00:22:57,22-01-2026,Extra,BR (Brazil),00:23:10,00:23:10,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: A última raridade (episódio 5)
00:24:05,22-01-2026,Extra,BR (Brazil),00:24:18,00:24:18,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Negócio arriscado (episódio 4)
00:23:13,22-01-2026,Extra,BR (Brazil),00:22:48,00:22:48,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Anteriormente conhecida como Millennial (episódio 3)
00:09:23,22-01-2026,Extra,BR (Brazil),00:23:18,Not latest view,,,DefaultWidevineAndroidPhone,"Younger: Temporada 7: É o fim do mundo, menina minhoca (episódio 2)"
00:40:09,22-01-2026,Extra,BR (Brazil),00:42:21,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Joy (episódio 6)
00:09:30,22-01-2026,Extra,BR (Brazil),00:43:26,00:43:26,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Lucky Thirteen (episódio 5)
00:12:23,22-01-2026,Extra,BR (Brazil),00:29:46,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Lucky Thirteen (episódio 5)
00:00:04,22-01-2026,Extra,BR (Brazil),00:00:04,00:00:04,TRAILER,Autoplayed: user action: None; ,Chrome OS (Cadmium),Temporada 4 (Trailer): Bridgerton
00:17:10,22-01-2026,Extra,BR (Brazil),00:17:27,Not latest view,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Lucky Thirteen (episódio 5)
00:42:09,22-01-2026,Extra,BR (Brazil),00:43:20,00:43:20,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Birthmarks (episódio 4)
00:00:03,22-01-2026,Extra,BR (Brazil),00:00:03,00:00:03,,,DefaultWidevineAndroidPhone,Dele & Dela: Minissérie: Episódio 1 (episódio 1)
00:27:45,22-01-2026,Extra,BR (Brazil),00:43:18,00:43:18,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Adverse Events (episódio 3)
00:43:06,22-01-2026,Extra,BR (Brazil),00:43:07,00:43:07,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Not Cancer (episódio 2)
00:15:26,22-01-2026,Extra,BR (Brazil),00:42:52,00:42:52,,,Chrome OS (Cadmium),Dr. House: Temporada 5: Dying Changes Everything (episódio 1)
00:26:39,22-01-2026,Extra,BR (Brazil),00:36:03,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Dr. House: Temporada 5: Dying Changes Everything (episódio 1)
00:08:42,22-01-2026,Extra,BR (Brazil),00:09:26,Not latest view,,Autoplayed: user action: None; ,Chrome OS (Cadmium),Dr. House: Temporada 5: Dying Changes Everything (episódio 1)
00:39:59,22-01-2026,Extra,BR (Brazil),00:43:23,00:43:23,,,Chrome OS (Cadmium),Dr. House: Temporada 4: Wilson's Heart (episódio 16)
00:34:46,22-01-2026,Extra,BR (Brazil),00:42:53,00:42:53,,,Chrome OS (Cadmium),Dr. House: Temporada 4: House's Head (episódio 15)
00:42:35,22-01-2026,Extra,BR (Brazil),00:43:23,00:43:23,,,Chrome OS (Cadmium),Dr. House: Temporada 4: Living the Dream (episódio 14)
00:05:53,22-01-2026,Extra,BR (Brazil),00:43:15,00:43:15,,,Chrome OS (Cadmium),Dr. House: Temporada 4: No More Mr. Nice Guy (episódio 13)
00:21:35,21-01-2026,Extra,BR (Brazil),00:21:53,Not latest view,,,DefaultWidevineAndroidPhone,Black Clover: Black Clover: Asta e Yuno (episódio 1)
00:14:01,21-01-2026,Extra,BR (Brazil),00:13:55,Not latest view,,,DefaultWidevineAndroidPhone,"Younger: Temporada 7: É o fim do mundo, menina minhoca (episódio 2)"
00:11:36,21-01-2026,Extra,BR (Brazil),00:27:32,00:27:32,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Um pedido decente (episódio 1)
00:47:35,21-01-2026,Extra,BR (Brazil),00:47:35,00:47:35,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Dinheiro Suspeito
00:00:19,21-01-2026,Extra,BR (Brazil),00:00:19,Not latest view,HOOK,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 5: Dinheiro Suspeito
00:07:33,21-01-2026,Extra,BR (Brazil),00:55:21,00:55:21,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Depois do Terremoto
00:00:54,21-01-2026,Extra,BR (Brazil),00:00:54,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,After the Quake_hook_03
00:15:45,21-01-2026,Extra,BR (Brazil),00:15:44,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 7: Um pedido decente (episódio 1)
00:17:57,21-01-2026,Extra,BR (Brazil),00:30:03,00:30:03,,,DefaultWidevineAndroidPhone,Younger: Temporada 6: Para sempre (episódio 12)
01:46:49,21-01-2026,Extra,BR (Brazil),01:46:49,01:46:49,,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Como Eu Era Antes de Você
00:01:27,21-01-2026,Extra,BR (Brazil),00:01:27,00:01:27,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Me Before You_hook_01_16x9
00:00:14,21-01-2026,Extra,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Reis: Series 1_hook_04
00:00:25,21-01-2026,Extra,BR (Brazil),00:00:25,00:00:25,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Spectre_hook_04_16x9
00:00:58,21-01-2026,Extra,BR (Brazil),00:00:58,00:00:58,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Man in the Iron Mask_hook_05
00:00:14,21-01-2026,Extra,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe): Dele & Dela
00:00:43,21-01-2026,Extra,BR (Brazil),00:00:43,00:00:43,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,"Temporada 1 (Clipe): Amar, Perder…"
00:00:15,21-01-2026,Extra,BR (Brazil),00:00:15,00:00:15,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,"Temporada 5 (Trailer): Solteiros, Ilhados e Desesperados"
00:00:35,21-01-2026,Extra,BR (Brazil),00:00:35,00:00:35,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Blue Trail_hook_03
00:00:16,21-01-2026,Extra,BR (Brazil),00:00:16,00:00:16,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe 13): Os Sete Relógios de Agatha Christie
00:00:12,21-01-2026,Extra,BR (Brazil),00:00:12,00:00:12,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 3: De Férias com Você
00:00:17,21-01-2026,Extra,BR (Brazil),00:00:17,00:00:17,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,"Minissérie (Clipe 3): Hong, A Infiltrada"
00:00:46,21-01-2026,Extra,BR (Brazil),00:00:46,00:00:46,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 2): De Repente Humana
00:00:18,21-01-2026,Extra,BR (Brazil),00:00:18,00:00:18,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,No Time to Die_hook_primary
00:00:04,21-01-2026,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 2): O Amor Pode Ser Traduzido?
00:00:48,21-01-2026,Extra,BR (Brazil),00:00:48,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Clipe 5: Dinheiro Suspeito
00:01:01,21-01-2026,Extra,BR (Brazil),00:01:01,00:01:01,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Sandokan: Season 1_hook_04
00:37:13,21-01-2026,Extra,BR (Brazil),00:37:24,Not latest view,,Autoplayed: user action: None; ,Chrome OS (Cadmium),Dr. House: Temporada 4: No More Mr. Nice Guy (episódio 13)
00:27:17,21-01-2026,Extra,BR (Brazil),00:43:22,00:43:22,,,Chrome OS (Cadmium),Dr. House: Temporada 4: Don't Ever Change (episódio 12)
00:00:33,21-01-2026,Extra,BR (Brazil),00:00:33,00:00:33,HOOK,Autoplayed: user action: None; ,Chrome OS (Cadmium),No Time to Die_hook_03
00:01:11,21-01-2026,Extra,BR (Brazil),00:04:27,00:04:27,,,Chrome OS (Cadmium),"Os Sete Relógios de Agatha Christie: Temporada 1: Com amor, Bundle (episódio 1)"
00:00:04,21-01-2026,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Chrome OS (Cadmium),Clipe 2: O Gambito da Rainha
00:12:31,21-01-2026,Extra,BR (Brazil),00:12:55,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 6: Para sempre (episódio 12)
00:00:25,21-01-2026,Extra,BR (Brazil),00:00:25,Not latest view,,,DefaultWidevineAndroidPhone,Younger: Temporada 6: Para sempre (episódio 12)
00:14:28,21-01-2026,Extra,BR (Brazil),00:24:03,00:24:03,,,DefaultWidevineAndroidPhone,Younger: Temporada 6: Heroína? (episódio 11)
01:31:42,31-12-2025,Extra,BR (Brazil),01:42:55,Not latest view,,,Chrome OS (Cadmium),Entre Facas e Segredos
00:04:37,31-12-2025,Extra,BR (Brazil),00:06:19,Not latest view,,,Chrome OS (Cadmium),Entre Facas e Segredos
00:01:51,31-12-2025,Extra,BR (Brazil),00:01:55,Not latest view,TEASER_TRAILER,Autoplayed: user action: None; ,Chrome OS (Cadmium),Teaser 3: Vivo ou Morto: Um Mistério Knives Out
00:09:48,31-12-2025,Extra,BR (Brazil),00:11:45,Not latest view,,,Chrome OS (Cadmium),Vivo ou Morto: Um Mistério Knives Out
00:00:04,31-12-2025,Extra,BR (Brazil),00:00:04,Not latest view,TEASER_TRAILER,Autoplayed: user action: None; ,Chrome OS (Cadmium),Teaser 3: Vivo ou Morto: Um Mistério Knives Out
00:00:04,31-12-2025,Extra,BR (Brazil),00:00:04,00:00:04,TRAILER,Autoplayed: user action: None; ,Chrome OS (Cadmium),Temporada 1 (Trailer): Recruta
00:01:04,31-12-2025,Extra,BR (Brazil),00:01:54,Not latest view,,,Chrome OS (Cadmium),Vivo ou Morto: Um Mistério Knives Out
00:00:04,31-12-2025,Extra,BR (Brazil),00:00:04,Not latest view,TEASER_TRAILER,Autoplayed: user action: None; ,Chrome OS (Cadmium),Teaser 3: Vivo ou Morto: Um Mistério Knives Out
00:00:28,31-12-2025,Extra,BR (Brazil),00:00:28,Not latest view,TRAILER,Autoplayed: user action: None; ,Chrome OS (Cadmium),Temporada 1 (Trailer): Recruta
00:03:36,31-12-2025,Extra,BR (Brazil),00:06:48,Not latest view,,,Chrome OS (Cadmium),The Rookie: Temporada 4: Colapso (episódio 9)
00:31:22,31-12-2025,Extra,BR (Brazil),00:42:24,00:42:24,,,Chrome OS (Cadmium),The Rookie: Temporada 4: Bater e correr (episódio 8)
00:20:51,31-12-2025,Extra,BR (Brazil),00:42:27,00:42:27,,,Chrome OS (Cadmium),The Rookie: Temporada 4: Combate ao fogo (episódio 7)
02:02:49,31-12-2025,Extra,BR (Brazil),02:07:57,02:07:57,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Os Pequenos Vestígios
00:00:23,31-12-2025,Extra,BR (Brazil),00:00:23,00:00:23,HOOK,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Jason Bourne_hook_primary_16x9
00:00:04,31-12-2025,Extra,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 3): Beijo Explosivo
00:21:28,31-12-2025,Extra,BR (Brazil),00:42:15,00:42:15,,,Chrome OS (Cadmium),The Rookie: Temporada 4: Justiça poética (episódio 6)
00:40:08,31-12-2025,Extra,BR (Brazil),02:03:45,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Entre Facas e Segredos
00:27:11,31-12-2025,Extra,BR (Brazil),00:42:30,00:42:30,,,Chrome OS (Cadmium),The Rookie: Temporada 4: T.P.A. (episódio 5)
